idx,id,CODE_CULTU,path,meanCLD,sequencelength,classid,classname,region
31951,6050026,PPH,csv/frh04/6050026.csv,740.6484521337948,102,7,permanent meadows,frh04
31952,6050027,MIE,csv/frh04/6050027.csv,718.0609419394998,102,3,corn,frh04
31953,6050028,MIE,csv/frh04/6050028.csv,730.4241123807425,102,3,corn,frh04
31954,6050029,MIS,csv/frh04/6050029.csv,708.6070060492607,102,3,corn,frh04
31955,6050030,BTH,csv/frh04/6050030.csv,719.4981485005051,102,1,wheat,frh04
31956,6050031,RGA,csv/frh04/6050031.csv,732.4324929971989,102,8,temporary meadows,frh04
31957,6050032,BTH,csv/frh04/6050032.csv,730.1860950780124,102,1,wheat,frh04
31958,6050033,MIS,csv/frh04/6050033.csv,751.9924167285119,102,3,corn,frh04
31959,6050034,ORH,csv/frh04/6050034.csv,769.4090843823291,102,0,barley,frh04
31960,6050035,ORH,csv/frh04/6050035.csv,750.7882366061178,102,0,barley,frh04
31961,6050038,ORH,csv/frh04/6050038.csv,689.6326530612245,49,0,barley,frh04
31962,6050056,PTR,csv/frh04/6050056.csv,668.734693877551,49,8,temporary meadows,frh04
31963,6050090,RGA,csv/frh04/6050090.csv,682.6666666666666,102,8,temporary meadows,frh04
31964,6050039,PTR,csv/frh04/6050039.csv,627.6731108255893,49,8,temporary meadows,frh04
31965,6050040,MIE,csv/frh04/6050040.csv,731.4285714285714,49,3,corn,frh04
31966,6050041,MIE,csv/frh04/6050041.csv,653.2964358295619,49,3,corn,frh04
31967,6050042,PTR,csv/frh04/6050042.csv,652.9934654003088,49,8,temporary meadows,frh04
31968,6050043,BTH,csv/frh04/6050043.csv,628.9615589703815,49,1,wheat,frh04
31970,6050045,MIE,csv/frh04/6050045.csv,698.7770438116538,49,3,corn,frh04
31971,6050046,BTH,csv/frh04/6050046.csv,647.8367346938776,49,1,wheat,frh04
31973,6050048,PTR,csv/frh04/6050048.csv,652.1046277665996,49,8,temporary meadows,frh04
31974,6050049,PTR,csv/frh04/6050049.csv,666.6622715594551,49,8,temporary meadows,frh04
31975,6050050,PTR,csv/frh04/6050050.csv,668.734693877551,49,8,temporary meadows,frh04
31976,6050051,PTR,csv/frh04/6050051.csv,668.734693877551,49,8,temporary meadows,frh04
31977,6050052,PTR,csv/frh04/6050052.csv,668.3834676727834,49,8,temporary meadows,frh04
31978,6050053,PTR,csv/frh04/6050053.csv,668.734693877551,49,8,temporary meadows,frh04
31979,6050054,PTR,csv/frh04/6050054.csv,667.1636477998113,49,8,temporary meadows,frh04
31980,6050055,PTR,csv/frh04/6050055.csv,668.6909055922002,49,8,temporary meadows,frh04
31981,6050176,PTR,csv/frh04/6050176.csv,732.6751249519416,102,8,temporary meadows,frh04
31982,6050057,PTR,csv/frh04/6050057.csv,654.7047571949594,49,8,temporary meadows,frh04
31984,6050059,BTH,csv/frh04/6050059.csv,757.76,50,1,wheat,frh04
31985,6050060,PRL,csv/frh04/6050060.csv,675.84,50,7,permanent meadows,frh04
31990,6050065,PRL,csv/frh04/6050065.csv,683.5047017117391,50,7,permanent meadows,frh04
31992,6050067,MIE,csv/frh04/6050067.csv,780.6418492484513,101,3,corn,frh04
31993,6050068,RGA,csv/frh04/6050068.csv,766.5986976547817,101,8,temporary meadows,frh04
31994,6050069,PPH,csv/frh04/6050069.csv,754.4813845085018,101,7,permanent meadows,frh04
31995,6050070,MIE,csv/frh04/6050070.csv,740.0495316569959,101,3,corn,frh04
31996,6050071,MIE,csv/frh04/6050071.csv,770.231481095562,101,3,corn,frh04
31997,6050072,MIE,csv/frh04/6050072.csv,778.9182791963407,101,3,corn,frh04
31999,6050075,PTR,csv/frh04/6050075.csv,758.8734174500482,101,8,temporary meadows,frh04
32000,6050076,RGA,csv/frh04/6050076.csv,764.8187429669941,101,8,temporary meadows,frh04
32001,6050077,BTH,csv/frh04/6050077.csv,771.1138846184149,101,1,wheat,frh04
32002,6050078,PTR,csv/frh04/6050078.csv,777.9278431041398,101,8,temporary meadows,frh04
32003,6050079,RGA,csv/frh04/6050079.csv,767.7146143989654,101,8,temporary meadows,frh04
32006,6050082,BTH,csv/frh04/6050082.csv,711.9050736873543,102,1,wheat,frh04
32007,6050083,MIE,csv/frh04/6050083.csv,752.0141084926933,102,3,corn,frh04
32009,6050085,MIE,csv/frh04/6050085.csv,752.9411764705883,102,3,corn,frh04
32010,6050086,PPH,csv/frh04/6050086.csv,672.7061899269511,102,7,permanent meadows,frh04
32011,6050087,MIE,csv/frh04/6050087.csv,675.2644799855425,102,3,corn,frh04
32012,6050088,MIE,csv/frh04/6050088.csv,672.6274509803922,102,3,corn,frh04
32013,6050091,MIE,csv/frh04/6050091.csv,682.6666666666666,102,3,corn,frh04
32015,6050093,PPH,csv/frh04/6050093.csv,691.0884531590414,102,7,permanent meadows,frh04
32016,6050094,PTR,csv/frh04/6050094.csv,689.6326530612245,102,8,temporary meadows,frh04
32017,6050095,RGA,csv/frh04/6050095.csv,725.2719314025304,102,8,temporary meadows,frh04
32018,6050096,RGA,csv/frh04/6050096.csv,686.7047733281928,102,8,temporary meadows,frh04
32020,6050098,PTR,csv/frh04/6050098.csv,714.8975439273578,102,8,temporary meadows,frh04
32021,6050099,BTH,csv/frh04/6050099.csv,687.8186151613901,102,1,wheat,frh04
32022,6050100,PPH,csv/frh04/6050100.csv,704.4971505625927,102,7,permanent meadows,frh04
32024,6050102,MIE,csv/frh04/6050102.csv,700.3346468234278,102,3,corn,frh04
32025,6050103,PTR,csv/frh04/6050103.csv,769.5302648724138,102,8,temporary meadows,frh04
32026,6050104,ORH,csv/frh04/6050104.csv,788.0330208631818,102,0,barley,frh04
32027,6050105,ORH,csv/frh04/6050105.csv,743.1111111111112,102,0,barley,frh04
32029,6050107,RGA,csv/frh04/6050107.csv,753.4875283446712,102,8,temporary meadows,frh04
32030,6050108,RGA,csv/frh04/6050108.csv,775.2478240076518,102,8,temporary meadows,frh04
32032,6050110,PTR,csv/frh04/6050110.csv,740.1132897603486,102,8,temporary meadows,frh04
32033,6050111,ORH,csv/frh04/6050111.csv,695.8133452728681,102,0,barley,frh04
32034,6050112,PTR,csv/frh04/6050112.csv,757.5666671616893,102,8,temporary meadows,frh04
32035,6050113,MIE,csv/frh04/6050113.csv,767.7560066890212,102,3,corn,frh04
32036,6050114,BTH,csv/frh04/6050114.csv,799.242070246146,102,1,wheat,frh04
32037,6050115,MIE,csv/frh04/6050115.csv,790.7733113746741,102,3,corn,frh04
32039,6050192,PPH,csv/frh04/6050192.csv,675.84,50,7,permanent meadows,frh04
32041,6050118,MIE,csv/frh04/6050118.csv,754.7320802343926,102,3,corn,frh04
32042,6050119,MIE,csv/frh04/6050119.csv,757.5362037894616,102,3,corn,frh04
32043,6050120,MIE,csv/frh04/6050120.csv,752.9411764705883,102,3,corn,frh04
32044,6050121,PTR,csv/frh04/6050121.csv,724.267096299669,102,8,temporary meadows,frh04
32045,6050122,MIE,csv/frh04/6050122.csv,745.1028657616893,102,3,corn,frh04
32046,6050123,PTR,csv/frh04/6050123.csv,763.3661202185792,102,8,temporary meadows,frh04
32047,6050124,PTR,csv/frh04/6050124.csv,752.9411764705883,102,8,temporary meadows,frh04
32048,6050125,RGA,csv/frh04/6050125.csv,575.7919396003765,49,8,temporary meadows,frh04
32049,6050126,ORP,csv/frh04/6050126.csv,626.9387755102041,49,0,barley,frh04
32050,6050127,BTH,csv/frh04/6050127.csv,647.8367346938776,49,1,wheat,frh04
32051,6050128,PTR,csv/frh04/6050128.csv,643.1383960068889,49,8,temporary meadows,frh04
32052,6050129,MIE,csv/frh04/6050129.csv,670.998436247311,49,3,corn,frh04
32053,6050145,PTR,csv/frh04/6050145.csv,612.0221140534989,49,8,temporary meadows,frh04
32054,6050130,MIE,csv/frh04/6050130.csv,708.8182916142041,49,3,corn,frh04
32055,6050131,MIE,csv/frh04/6050131.csv,670.8351701839168,49,3,corn,frh04
32056,6050132,MIE,csv/frh04/6050132.csv,731.4285714285714,49,3,corn,frh04
32057,6050133,MIE,csv/frh04/6050133.csv,731.4285714285714,49,3,corn,frh04
32058,6050134,MIE,csv/frh04/6050134.csv,731.3911366606651,49,3,corn,frh04
32059,6050135,PTR,csv/frh04/6050135.csv,644.0473670949862,49,8,temporary meadows,frh04
32060,6050136,MIE,csv/frh04/6050136.csv,714.5131862846149,49,3,corn,frh04
32064,6050141,PTR,csv/frh04/6050141.csv,647.8367346938776,49,8,temporary meadows,frh04
32065,6050142,ORP,csv/frh04/6050142.csv,626.9387755102041,49,0,barley,frh04
32066,6050143,ORP,csv/frh04/6050143.csv,647.8367346938776,49,0,barley,frh04
32067,6050144,ORP,csv/frh04/6050144.csv,647.8367346938776,49,0,barley,frh04
32068,6050146,PTR,csv/frh04/6050146.csv,647.8367346938776,49,8,temporary meadows,frh04
32069,6050147,PTR,csv/frh04/6050147.csv,775.2248155563478,101,8,temporary meadows,frh04
32070,6050148,PPH,csv/frh04/6050148.csv,774.5005713584527,101,7,permanent meadows,frh04
32071,6050149,RGA,csv/frh04/6050149.csv,774.8278529122515,101,8,temporary meadows,frh04
32072,6050150,PPH,csv/frh04/6050150.csv,774.1517516219604,101,7,permanent meadows,frh04
32073,6050151,MIE,csv/frh04/6050151.csv,770.3851620061334,101,3,corn,frh04
32074,6050152,PPH,csv/frh04/6050152.csv,787.5992339974739,101,7,permanent meadows,frh04
32075,6050153,MIE,csv/frh04/6050153.csv,813.5242170753487,101,3,corn,frh04
32076,6050154,PPH,csv/frh04/6050154.csv,800.958862543751,101,7,permanent meadows,frh04
32078,6050156,MIE,csv/frh04/6050156.csv,834.065964678699,101,3,corn,frh04
32079,6050157,BTH,csv/frh04/6050157.csv,806.8691567569455,101,1,wheat,frh04
32080,6050158,RGA,csv/frh04/6050158.csv,744.7769852535522,101,8,temporary meadows,frh04
32081,6050159,PPH,csv/frh04/6050159.csv,752.0699807004922,101,7,permanent meadows,frh04
32082,6050160,PPH,csv/frh04/6050160.csv,777.9627673770472,101,7,permanent meadows,frh04
32083,6050161,RGA,csv/frh04/6050161.csv,790.9734664209046,101,8,temporary meadows,frh04
32084,6050162,RGA,csv/frh04/6050162.csv,773.366871126137,101,8,temporary meadows,frh04
32086,6050164,PTR,csv/frh04/6050164.csv,783.2398150251739,101,8,temporary meadows,frh04
32087,6050165,PPH,csv/frh04/6050165.csv,809.5901573830853,101,7,permanent meadows,frh04
32089,6050167,PTR,csv/frh04/6050167.csv,787.6197963508803,102,8,temporary meadows,frh04
32090,6050168,PTR,csv/frh04/6050168.csv,813.1764705882352,102,8,temporary meadows,frh04
32091,6050169,RGA,csv/frh04/6050169.csv,808.033878289578,102,8,temporary meadows,frh04
32092,6050170,PTR,csv/frh04/6050170.csv,773.5220071305698,102,8,temporary meadows,frh04
32093,6050171,RGA,csv/frh04/6050171.csv,795.8803826230655,102,8,temporary meadows,frh04
32096,6050174,MIE,csv/frh04/6050174.csv,759.057375565611,102,3,corn,frh04
32097,6050175,MIE,csv/frh04/6050175.csv,738.3299306299701,102,3,corn,frh04
32098,6050177,BTH,csv/frh04/6050177.csv,720.1193845654203,102,1,wheat,frh04
32099,6050178,MIE,csv/frh04/6050178.csv,747.6223633913594,102,3,corn,frh04
32100,6050179,MIE,csv/frh04/6050179.csv,739.9668678927419,102,3,corn,frh04
32101,6050180,BTH,csv/frh04/6050180.csv,673.9911561609124,50,1,wheat,frh04
32102,6050181,BTH,csv/frh04/6050181.csv,676.7389166977961,50,1,wheat,frh04
32103,6050182,PPH,csv/frh04/6050182.csv,675.84,50,7,permanent meadows,frh04
32104,6050183,PPH,csv/frh04/6050183.csv,675.84,50,7,permanent meadows,frh04
32105,6050184,MIE,csv/frh04/6050184.csv,676.9331332948644,50,3,corn,frh04
32106,6050185,RGA,csv/frh04/6050185.csv,662.6131872646354,50,8,temporary meadows,frh04
32107,6050186,MIE,csv/frh04/6050186.csv,656.7859283387621,50,3,corn,frh04
32108,6050187,RGA,csv/frh04/6050187.csv,675.84,50,8,temporary meadows,frh04
32109,6050188,MIE,csv/frh04/6050188.csv,655.36,50,3,corn,frh04
32110,6050189,MIE,csv/frh04/6050189.csv,655.36,50,3,corn,frh04
32111,6050190,RGA,csv/frh04/6050190.csv,675.84,50,8,temporary meadows,frh04
32112,6050191,RGA,csv/frh04/6050191.csv,675.84,50,8,temporary meadows,frh04
32113,6050193,MIE,csv/frh04/6050193.csv,584.6895224888984,49,3,corn,frh04
32114,6050194,PPH,csv/frh04/6050194.csv,564.2448979591836,49,7,permanent meadows,frh04
32115,6050195,MIE,csv/frh04/6050195.csv,585.1428571428571,49,3,corn,frh04
32116,6050196,PPH,csv/frh04/6050196.csv,629.376330749354,50,7,permanent meadows,frh04
32117,6050197,MIS,csv/frh04/6050197.csv,617.3958648167911,50,3,corn,frh04
32118,6050198,PPH,csv/frh04/6050198.csv,613.0130441212718,50,7,permanent meadows,frh04
32119,6050199,BTH,csv/frh04/6050199.csv,580.6655182042746,50,1,wheat,frh04
32120,6050200,BTH,csv/frh04/6050200.csv,619.1476672190918,50,1,wheat,frh04
32122,6050202,PPH,csv/frh04/6050202.csv,624.5810412838417,50,7,permanent meadows,frh04
32125,6050204,MIS,csv/frh04/6050204.csv,624.944613657624,50,3,corn,frh04
32126,6050205,MIS,csv/frh04/6050205.csv,615.1154241842611,50,3,corn,frh04
32127,6050206,PPH,csv/frh04/6050206.csv,618.9849232293215,50,7,permanent meadows,frh04
32128,6050207,BTH,csv/frh04/6050207.csv,602.0225618523845,49,1,wheat,frh04
32130,6050209,PTR,csv/frh04/6050209.csv,655.3748137432189,50,8,temporary meadows,frh04
32132,6050211,PTR,csv/frh04/6050211.csv,634.9699231613612,50,8,temporary meadows,frh04
32133,6050212,ORP,csv/frh04/6050212.csv,656.4081632653061,49,0,barley,frh04
32134,6050213,BTH,csv/frh04/6050213.csv,647.8367346938776,49,1,wheat,frh04
32135,6050214,PTR,csv/frh04/6050214.csv,642.6702947845805,49,8,temporary meadows,frh04
32136,6050215,BTH,csv/frh04/6050215.csv,647.8367346938776,49,1,wheat,frh04
32137,6050216,BTH,csv/frh04/6050216.csv,656.9670776605194,49,1,wheat,frh04
32138,6050220,BTH,csv/frh04/6050220.csv,619.5891995564746,49,1,wheat,frh04
32139,6050221,MIE,csv/frh04/6050221.csv,631.2195094806839,49,3,corn,frh04
32140,6050222,ORP,csv/frh04/6050222.csv,647.8367346938776,49,0,barley,frh04
32141,6050223,MIE,csv/frh04/6050223.csv,693.7562181977348,49,3,corn,frh04
32142,6050224,PTR,csv/frh04/6050224.csv,726.206132865396,49,8,temporary meadows,frh04
32143,6050225,PTR,csv/frh04/6050225.csv,722.307179100656,49,8,temporary meadows,frh04
32144,6050226,PTR,csv/frh04/6050226.csv,718.0885756069362,49,8,temporary meadows,frh04
32145,6050227,BTH,csv/frh04/6050227.csv,740.479666554926,49,1,wheat,frh04
32146,6050228,MIE,csv/frh04/6050228.csv,752.3265306122449,49,3,corn,frh04
32147,6050229,PTR,csv/frh04/6050229.csv,689.6326530612245,49,8,temporary meadows,frh04
32148,6050230,PTR,csv/frh04/6050230.csv,682.4768352838767,49,8,temporary meadows,frh04
32149,6050231,PTR,csv/frh04/6050231.csv,687.1900344553405,49,8,temporary meadows,frh04
32150,6050246,PRL,csv/frh04/6050246.csv,794.701490669513,101,7,permanent meadows,frh04
32151,6050261,RGA,csv/frh04/6050261.csv,677.744618599791,50,8,temporary meadows,frh04
32152,6050232,MIE,csv/frh04/6050232.csv,647.8367346938776,49,3,corn,frh04
32153,6050233,BTH,csv/frh04/6050233.csv,671.3108083416088,50,1,wheat,frh04
32154,6050234,RGA,csv/frh04/6050234.csv,831.75379958378,101,8,temporary meadows,frh04
32155,6050235,RGA,csv/frh04/6050235.csv,833.602088504772,101,8,temporary meadows,frh04
32156,6050236,PPH,csv/frh04/6050236.csv,824.7049460921634,101,7,permanent meadows,frh04
32157,6050237,MIE,csv/frh04/6050237.csv,805.3576647839956,101,3,corn,frh04
32158,6050238,PPH,csv/frh04/6050238.csv,846.4234780401117,101,7,permanent meadows,frh04
32160,6050240,MIS,csv/frh04/6050240.csv,765.8086082996177,102,3,corn,frh04
32161,6050241,PTR,csv/frh04/6050241.csv,771.5696859709172,101,8,temporary meadows,frh04
32163,6050243,PPH,csv/frh04/6050243.csv,810.5805187968147,101,7,permanent meadows,frh04
32166,6050248,RGA,csv/frh04/6050248.csv,759.8770784477238,101,8,temporary meadows,frh04
32167,6050249,MIE,csv/frh04/6050249.csv,761.7061642633037,101,3,corn,frh04
32168,6050250,PRL,csv/frh04/6050250.csv,777.1842525510114,102,7,permanent meadows,frh04
32170,6050252,PRL,csv/frh04/6050252.csv,752.2697481756769,102,7,permanent meadows,frh04
32171,6050253,PRL,csv/frh04/6050253.csv,773.060031158156,102,7,permanent meadows,frh04
32174,6050256,PPH,csv/frh04/6050256.csv,648.3409992125296,50,7,permanent meadows,frh04
32175,6050257,PTR,csv/frh04/6050257.csv,596.0619947043248,50,8,temporary meadows,frh04
32177,6050259,RGA,csv/frh04/6050259.csv,629.6453052558603,49,8,temporary meadows,frh04
32178,6050260,PPH,csv/frh04/6050260.csv,597.6599460916442,50,7,permanent meadows,frh04
32179,6050266,RGA,csv/frh04/6050266.csv,584.0692005242464,49,8,temporary meadows,frh04
32180,6050267,PTR,csv/frh04/6050267.csv,654.4668731103986,50,8,temporary meadows,frh04
32181,6050268,MIS,csv/frh04/6050268.csv,655.3523155574317,50,3,corn,frh04
32182,6050269,MIS,csv/frh04/6050269.csv,612.4422971470915,50,3,corn,frh04
32183,6050270,MIS,csv/frh04/6050270.csv,614.4,50,3,corn,frh04
32185,6050272,PTR,csv/frh04/6050272.csv,600.5003516784653,50,8,temporary meadows,frh04
32186,6050273,PTR,csv/frh04/6050273.csv,532.48,50,8,temporary meadows,frh04
32187,6050274,PPH,csv/frh04/6050274.csv,532.48,50,7,permanent meadows,frh04
32188,6050275,PTR,csv/frh04/6050275.csv,532.48,50,8,temporary meadows,frh04
32190,6050277,PTR,csv/frh04/6050277.csv,573.44,50,8,temporary meadows,frh04
32191,6050278,PPH,csv/frh04/6050278.csv,563.0616216216216,50,7,permanent meadows,frh04
32192,6050279,PTR,csv/frh04/6050279.csv,553.5569129720855,50,8,temporary meadows,frh04
32193,6050280,MIS,csv/frh04/6050280.csv,573.44,50,3,corn,frh04
32194,6050281,RGA,csv/frh04/6050281.csv,738.4996635445111,102,8,temporary meadows,frh04
32196,6050283,MIE,csv/frh04/6050283.csv,753.5726535711437,102,3,corn,frh04
32197,6050284,RGA,csv/frh04/6050284.csv,750.6321837271167,102,8,temporary meadows,frh04
32198,6050285,MIE,csv/frh04/6050285.csv,764.2545299393206,102,3,corn,frh04
32199,6050286,RGA,csv/frh04/6050286.csv,757.3300017352074,102,8,temporary meadows,frh04
32200,6050287,RGA,csv/frh04/6050287.csv,753.9029045757773,102,8,temporary meadows,frh04
32201,6050288,RGA,csv/frh04/6050288.csv,801.8788785083627,102,8,temporary meadows,frh04
32202,6050289,PRL,csv/frh04/6050289.csv,762.5647883856631,102,7,permanent meadows,frh04
32204,6050291,RGA,csv/frh04/6050291.csv,771.4734888580344,102,8,temporary meadows,frh04
32205,6050292,RGA,csv/frh04/6050292.csv,795.8841436751692,102,8,temporary meadows,frh04
32207,6050294,RGA,csv/frh04/6050294.csv,771.4425317703383,102,8,temporary meadows,frh04
32208,6050295,RGA,csv/frh04/6050295.csv,777.3502499038831,102,8,temporary meadows,frh04
32209,6050296,PRL,csv/frh04/6050296.csv,795.2856892010536,102,7,permanent meadows,frh04
32210,6050297,RGA,csv/frh04/6050297.csv,764.6404199475064,102,8,temporary meadows,frh04
32211,6050298,RGA,csv/frh04/6050298.csv,756.3636363636364,102,8,temporary meadows,frh04
32212,6050299,RGA,csv/frh04/6050299.csv,783.7737561891694,102,8,temporary meadows,frh04
32213,6050300,BTH,csv/frh04/6050300.csv,752.1470925397289,102,1,wheat,frh04
32215,6050302,RGA,csv/frh04/6050302.csv,765.8589917301314,102,8,temporary meadows,frh04
32216,6050303,RGA,csv/frh04/6050303.csv,765.4016513145385,102,8,temporary meadows,frh04
32217,6050329,RGA,csv/frh04/6050329.csv,726.2377005099676,50,8,temporary meadows,frh04
32218,6051903,PTR,csv/frh04/6051903.csv,582.1701113566446,49,8,temporary meadows,frh04
32219,6050304,PPH,csv/frh04/6050304.csv,782.4153970631272,102,7,permanent meadows,frh04
32220,6050305,MIE,csv/frh04/6050305.csv,776.2328478821083,102,3,corn,frh04
32221,6050306,RGA,csv/frh04/6050306.csv,770.7037531473376,102,8,temporary meadows,frh04
32222,6050307,RGA,csv/frh04/6050307.csv,627.1218671454219,50,8,temporary meadows,frh04
32223,6050308,PRL,csv/frh04/6050308.csv,677.5263760457948,50,7,permanent meadows,frh04
32224,6050309,RGA,csv/frh04/6050309.csv,637.6686383601757,50,8,temporary meadows,frh04
32225,6050310,MIE,csv/frh04/6050310.csv,682.6123827803673,50,3,corn,frh04
32226,6050311,RGA,csv/frh04/6050311.csv,675.735242966752,50,8,temporary meadows,frh04
32227,6050312,PRL,csv/frh04/6050312.csv,685.3143603203446,50,7,permanent meadows,frh04
32228,6050313,BTH,csv/frh04/6050313.csv,675.1228482868391,50,1,wheat,frh04
32229,6050314,PRL,csv/frh04/6050314.csv,696.32,50,7,permanent meadows,frh04
32230,6050315,RGA,csv/frh04/6050315.csv,665.5360444136016,50,8,temporary meadows,frh04
32231,6050316,MIE,csv/frh04/6050316.csv,757.76,50,3,corn,frh04
32232,6050317,MIE,csv/frh04/6050317.csv,707.9556288370461,50,3,corn,frh04
32233,6050318,MIE,csv/frh04/6050318.csv,657.4763812721508,50,3,corn,frh04
32234,6050319,MIE,csv/frh04/6050319.csv,819.0786370370371,50,3,corn,frh04
32235,6050320,MIE,csv/frh04/6050320.csv,760.3870157068063,50,3,corn,frh04
32238,6050323,RGA,csv/frh04/6050323.csv,718.5391091993894,50,8,temporary meadows,frh04
32239,6050324,RGA,csv/frh04/6050324.csv,767.3586785960083,50,8,temporary meadows,frh04
32240,6050325,MIE,csv/frh04/6050325.csv,744.1813148419789,50,3,corn,frh04
32242,6050327,PPH,csv/frh04/6050327.csv,728.4007516778524,50,7,permanent meadows,frh04
32244,6050331,PRL,csv/frh04/6050331.csv,757.76,50,7,permanent meadows,frh04
32245,6050332,PPH,csv/frh04/6050332.csv,757.1209984399376,50,7,permanent meadows,frh04
32246,6050333,MIE,csv/frh04/6050333.csv,710.1811627106982,50,3,corn,frh04
32247,6050334,PRL,csv/frh04/6050334.csv,642.593614374568,50,7,permanent meadows,frh04
32248,6050335,RGA,csv/frh04/6050335.csv,641.600375721068,50,8,temporary meadows,frh04
32249,6050336,MIS,csv/frh04/6050336.csv,767.9699304641985,102,3,corn,frh04
32250,6050337,BTH,csv/frh04/6050337.csv,741.2031260037885,102,1,wheat,frh04
32251,6050338,MIS,csv/frh04/6050338.csv,752.0711623745681,102,3,corn,frh04
32252,6050339,VRG,csv/frh04/6050339.csv,774.1554733893557,102,5,orchards,frh04
32253,6050340,BTH,csv/frh04/6050340.csv,766.3845711901781,102,1,wheat,frh04
32254,6050341,BTH,csv/frh04/6050341.csv,780.7404788760361,102,1,wheat,frh04
