Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","250","France","5510","Production","01441","Linseed","2024","2024","t","39620","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.02","Lupins","2019","2019","ha","2910","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.02","Lupins","2019","2019","kg/ha","2443.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.02","Lupins","2019","2019","t","7110","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.02","Lupins","2020","2020","ha","5930","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.02","Lupins","2020","2020","kg/ha","2197.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.02","Lupins","2020","2020","t","13030","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.02","Lupins","2021","2021","ha","6690","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.02","Lupins","2021","2021","kg/ha","2261.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.02","Lupins","2021","2021","t","15130","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.02","Lupins","2022","2022","ha","5290","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.02","Lupins","2022","2022","kg/ha","2083.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.02","Lupins","2022","2022","t","11020","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.02","Lupins","2023","2023","ha","4930","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.02","Lupins","2023","2023","kg/ha","2204.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.02","Lupins","2023","2023","t","10870","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01709.02","Lupins","2024","2024","ha","4760","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01709.02","Lupins","2024","2024","kg/ha","2115.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01709.02","Lupins","2024","2024","t","10070","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","1506100","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","8528.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2019","2019","t","12845020","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","1730030","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","7934.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2020","2020","t","13726410","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2021","2021","ha","1549470","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","9912","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2021","2021","t","15358290","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","1456090","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","7470.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2022","2022","t","10877190","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","1314680","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","9762.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2023","2023","t","12834600","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2024","2024","ha","1593920","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","9204.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2024","2024","t","14670620","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","21700.02","Margarine and shortening","2019","2019","t","52100","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21700.02","Margarine and shortening","2020","2020","t","52800","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21700.02","Margarine and shortening","2021","2021","t","51600","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21700.02","Margarine and shortening","2022","2022","t","52200","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5510","Production","21700.02","Margarine and shortening","2023","2023","t","52800","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","kg/An","314","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","1428460","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","An","4545970","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","kg/An","320","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","t","1434590","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","An","4486480","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","kg/An","319","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","t","1424320","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","An","4458200","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kg/An","320","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","1361310","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","An","4260340","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","kg/An","322","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","1301420","A","Official value",""
"QCL","Crops and livestock products","250","France","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","An","4038060","A","Official value",""
"QCL","Crops and livestock products","250","France","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","kg/An","326","A","Official value",""
